MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,LatitudeMeasure,LongitudeMeasure,HUCEightDigitCode,StateCode,region,huc2
INSTOR_WQX-18879,WWL-06-0136,River/Stream,38.9225340744,-87.161096725,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18880,WWL-06-0137,River/Stream,38.9195379794,-87.1438721291,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18881,WWL-06-0138,River/Stream,38.9363172791,-87.1385442302,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18883,WWL-06-0140,River/Stream,39.009106853,-87.1256238008,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18884,WWL-06-0141,River/Stream,39.03706863,-87.15223033,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18885,WWL-06-0142,River/Stream,39.009162248,-87.1091199461,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18886,WWL-06-0143,River/Stream,39.0387074108,-87.109173183,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18887,WWL-06-0144,River/Stream,38.9598278002,-87.1674676022,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18888,WWL-06-0145,River/Stream,38.98395547,-87.2298564197,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18889,WWL-06-0146,River/Stream,38.9885383594,-87.1675038691,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18890,WWL-06-0147,River/Stream,38.9819689352,-87.155064568,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18891,WWL-06-0148,River/Stream,39.010056425,-87.20397,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18892,WWL-06-0149,River/Stream,39.02325592,-87.2224625333,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18893,WWL-06-0150,River/Stream,39.0309362775,-87.2128619297,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18912,GMW-07-0061,River/Stream,39.8562353233,-84.8991736018,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-18913,GMW-06-0023,River/Stream,39.4928296249,-85.1251573991,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-18914,OBS-01-0002,River/Stream,38.0533937202,-85.9905301918,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-18918,WAE-01-0023,River/Stream,41.2250333933,-85.5032917729,5120104,18.0,Ohio River Basin,05
INSTOR_WQX-18919,WEM-04-0007,River/Stream,39.097911521,-85.4703611285,5120207,18.0,Ohio River Basin,05
INSTOR_WQX-18921,WWL-06-0151,River/Stream,38.8965454113,-87.1996700402,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-18922,WWL-06-0152,River/Stream,38.9945851227,-87.1237303102,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19053,WEL-06-0019,Lake,39.1922,-86.3473,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19054,WEL-06-0020,Reservoir,39.1853,-86.3438,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19056,WEL-06-0022,Reservoir,39.1777,-86.3417,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19058,WEL-06-0024,Reservoir,39.1822,-86.3392,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19060,WBU-07-0014,River/Stream,39.366,-87.409,5120111,18.0,Ohio River Basin,05
INSTOR_WQX-19061,WBU-09-0002,River/Stream,39.364,-87.408,5120111,18.0,Ohio River Basin,05
INSTOR_WQX-19062,WBU-07-0015,River/Stream,39.375,-87.412,5120111,18.0,Ohio River Basin,05
INSTOR_WQX-19063,WBU-07-0016,River/Stream,39.397,-87.424,5120111,18.0,Ohio River Basin,05
INSTOR_WQX-19064,WBU-07-0017,River/Stream,39.399,-87.426,5120111,18.0,Ohio River Basin,05
INSTOR_WQX-19078,WED-05-0004,River/Stream,39.643315,-85.957446,5120204,18.0,Ohio River Basin,05
INSTOR_WQX-19079,WEU-01-0002,River/Stream,39.32439,-85.673082,5120206,18.0,Ohio River Basin,05
INSTOR_WQX-19080,WEM-06-0018,River/Stream,38.804082,-85.619486,5120207,18.0,Ohio River Basin,05
INSTOR_WQX-19082,WED-07-0004,River/Stream,39.463152,-85.953539,5120204,18.0,Ohio River Basin,05
INSTOR_WQX-19083,WEL-13-0033,River/Stream,38.586388,-86.702576,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19084,WEU-06-0002,River/Stream,38.8529761715,-86.1137697697,5120206,18.0,Ohio River Basin,05
INSTOR_WQX-19085,WED-07-0005,River/Stream,39.602153,-85.872905,5120204,18.0,Ohio River Basin,05
INSTOR_WQX-19087,WEL-05-0002,River/Stream,39.063272,-86.273998,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19089,WEL-10-0004,River/Stream,38.836347,-86.545825,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19090,WEF-03-0003,River/Stream,39.64422,-85.534005,5120205,18.0,Ohio River Basin,05
INSTOR_WQX-19091,WED-03-0004,River/Stream,39.522066,-85.85879,5120204,18.0,Ohio River Basin,05
INSTOR_WQX-19093,WEU-02-0003,River/Stream,39.094784,-85.868439,5120206,18.0,Ohio River Basin,05
INSTOR_WQX-19094,WED-06-0007,River/Stream,39.463828,-86.037886,5120204,18.0,Ohio River Basin,05
INSTOR_WQX-19095,WEL-02-0003,River/Stream,38.904718,-86.214302,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19096,WEF-06-0005,River/Stream,39.186226,-85.920849,5120206,18.0,Ohio River Basin,05
INSTOR_WQX-19097,WEL-09-0005,River/Stream,38.8877060266,-86.6543838102,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19098,WEM-08-0010,River/Stream,38.718243,-85.862947,5120207,18.0,Ohio River Basin,05
INSTOR_WQX-19099,WEL-06-0026,River/Stream,39.16748,-86.326768,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19100,WEU-01-0003,River/Stream,39.350706,-85.624236,5120206,18.0,Ohio River Basin,05
INSTOR_WQX-19101,WED-02-0005,River/Stream,39.562584,-85.710625,5120204,18.0,Ohio River Basin,05
INSTOR_WQX-19103,WEM-09-0018,River/Stream,38.763196,-86.136917,5120207,18.0,Ohio River Basin,05
INSTOR_WQX-19104,WEM-07-0026,River/Stream,38.984641,-85.786134,5120207,18.0,Ohio River Basin,05
INSTOR_WQX-19105,WED-08-0006,River/Stream,39.768126,-85.614872,5120204,18.0,Ohio River Basin,05
INSTOR_WQX-19106,WEL-14-0004,River/Stream,38.673489,-86.791021,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19108,WED-09-0003,River/Stream,39.299269,-85.977189,5120204,18.0,Ohio River Basin,05
INSTOR_WQX-19109,WEM-02-0006,River/Stream,38.945491,-85.459823,5120207,18.0,Ohio River Basin,05
INSTOR_WQX-19110,WEL-09-0006,River/Stream,38.825422,-86.668406,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19111,WEL-04-0005,River/Stream,39.025012,-86.264792,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19113,WEM-06-0019,River/Stream,38.839068,-85.560492,5120207,18.0,Ohio River Basin,05
INSTOR_WQX-19114,WEU-03-0042,River/Stream,39.341661,-85.477276,5120206,18.0,Ohio River Basin,05
INSTOR_WQX-19115,WEF-06-0006,River/Stream,39.387096,-85.80556,5120205,18.0,Ohio River Basin,05
INSTOR_WQX-19155,WEU-05-0005,River/Stream,39.040913,-85.858479,5120206,18.0,Ohio River Basin,05
INSTOR_WQX-19156,WEM-08-0013,River/Stream,38.753472,-85.982122,5120207,18.0,Ohio River Basin,05
INSTOR_WQX-19157,WEL-06-0030,River/Stream,39.147285,-86.399887,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19158,WED-04-0004,River/Stream,39.923899,-85.715047,5120204,18.0,Ohio River Basin,05
INSTOR_WQX-19159,WEL-13-0036,River/Stream,38.57522,-86.796871,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19163,WEL-10-0006,River/Stream,38.844726,-86.474517,5120208,18.0,Ohio River Basin,05
INSTOR_WQX-19176,WSU-04-0005,River/Stream,40.0579,-86.4945,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19177,WSU-01-0013,River/Stream,40.13919,-86.6048,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19178,WSU-04-0006,River/Stream,40.1382,-86.6049,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19179,WSU-04-0007,River/Stream,40.13047,-86.6411,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19180,WSU-04-0008,River/Stream,40.12411,-86.7722,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19181,WSU-04-0009,River/Stream,40.13843,-86.6713,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19182,WSU-04-0010,River/Stream,40.14834,-86.6711,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19183,WSU-02-0002,River/Stream,40.22715,-86.6565,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19184,WSU-02-0003,River/Stream,40.18694,-86.7742,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19185,WSU-02-0004,River/Stream,40.1509,-86.8185,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19186,WSU-02-0005,River/Stream,40.11227,-86.8199,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19187,WSU-04-0011,River/Stream,40.10733,-86.8238,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19188,WSU-04-0012,River/Stream,40.08296,-86.8705,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19189,WSU-03-0002,River/Stream,40.05903,-86.8755,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19190,WSU-03-0003,River/Stream,40.05062,-86.824,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19191,WSU-03-0004,River/Stream,40.0487,-86.7284,5120110,18.0,Ohio River Basin,05
INSTOR_WQX-19200,WLV-15-0006,River/Stream,39.6620442338,-87.2946533916,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19201,WLV-15-0007,River/Stream,39.7721673994,-87.3223395047,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19202,WLV-15-0008,River/Stream,39.773448,-87.331107,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19203,WLV-15-0009,River/Stream,39.7987969425,-87.3280509455,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19204,WLV-15-0010,River/Stream,39.8199344205,-87.30653761,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19205,WLV-15-0011,River/Stream,39.8150956333,-87.2991007183,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19206,WLV-15-0012,River/Stream,39.8219533311,-87.2736515288,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19207,WLV-15-0013,River/Stream,39.8326764658,-87.2833089047,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19208,WLV-15-0014,River/Stream,39.8282492819,-87.2486111305,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19209,WLV-15-0015,River/Stream,39.8345342027,-87.2357650708,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19210,WLV-15-0016,River/Stream,39.8389549458,-87.1926367969,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19211,WLV-15-0017,River/Stream,39.7012247766,-87.3173736505,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19233,OSK-08-0022,River/Stream,38.4620705963,-85.7639252116,5140101,18.0,Ohio River Basin,05
INSTOR_WQX-19325,GMW-07-0063,River/Stream,39.827149,-84.814188,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19328,GMW-01-0020,River/Stream,39.783471,-85.151036,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19329,GMW-02-0016,River/Stream,40.019262,-84.962535,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19331,GMW-06-0024,River/Stream,39.476507,-85.132204,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19333,GMW-07-0065,River/Stream,39.789051,-84.925189,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19334,GMW-04-0024,River/Stream,39.628992,-85.149324,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19335,GMW-01-0022,River/Stream,39.908207,-85.183165,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19336,GMW-08-0032,River/Stream,39.383908,-84.998642,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19338,GMW-03-0021,River/Stream,39.72448,-85.083885,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19340,GMW-06-0025,River/Stream,39.440242,-85.12357,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19341,GMW-07-0066,River/Stream,39.840814,-84.894771,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19342,GMW-08-0034,River/Stream,39.401615,-84.98341,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19343,GMW-04-0025,River/Stream,39.530011,-85.170358,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19344,GMW-07-0067,River/Stream,39.672039,-85.001922,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19346,GMW-01-0023,River/Stream,39.780912,-85.221183,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19347,GMW-08-0035,River/Stream,39.261883,-84.823341,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19349,GMW-04-0026,River/Stream,39.687224,-85.137578,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19350,GMU-10-0003,River/Stream,40.124487,-84.821483,5080001,18.0,Ohio River Basin,05
INSTOR_WQX-19355,GMW-07-0070,River/Stream,39.523992,-84.942406,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19356,GMW-04-0027,River/Stream,39.55772,-85.167546,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19357,GMW-01-0025,River/Stream,39.839007,-85.191468,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19358,GMW-07-0071,River/Stream,39.782915,-84.963949,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19359,GMW-07-0072,River/Stream,39.653422,-85.009687,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19360,GMW-01-0026,River/Stream,39.831693,-85.256958,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19361,GML-09-0001,River/Stream,39.114468,-84.829605,5080002,18.0,Ohio River Basin,05
INSTOR_WQX-19362,GMW-06-0027,River/Stream,39.284907,-85.121742,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19363,GMW-02-0017,River/Stream,39.714134,-85.121713,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19364,GMW-03-0022,River/Stream,40.025383,-84.873191,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19365,GMW-04-0028,River/Stream,39.473068,-85.186507,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19366,GMW-02-0018,River/Stream,39.981874,-85.00787,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19367,GMW-07-0073,River/Stream,39.729552,-84.914882,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19368,GMW-04-0029,River/Stream,39.645521,-85.122699,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19405,GMW-07-0077,River/Stream,39.501157,-85.019512,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19407,GMW-07-0078,River/Stream,39.923628,-84.821755,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19408,GMW-02-0022,River/Stream,39.756234,-85.142658,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19411,GMW-04-0038,River/Stream,39.55895,-85.271715,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19412,GMW-05-0022,River/Stream,39.4706,-85.243609,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19413,GMW-05-0023,River/Stream,39.410146,-85.216264,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19415,GMW-07-0079,River/Stream,39.467421,-85.020875,5080003,18.0,Ohio River Basin,05
INSTOR_WQX-19541,WPA-01-0037,River/Stream,38.444366,-86.469281,5120209,18.0,Ohio River Basin,05
INSTOR_WQX-19542,WWL-08-0009,River/Stream,38.67995,-87.273396,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19543,WWL-08-0010,River/Stream,38.747987,-87.2375,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19544,WWL-08-0011,River/Stream,38.739657,-87.26381,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19545,WWL-08-0012,River/Stream,38.758102,-87.271483,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19546,WWL-08-0013,River/Stream,38.758082,-87.289984,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19548,WWL-08-0015,River/Stream,38.812173,-87.242705,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19549,WWL-08-0016,River/Stream,38.813608,-87.216393,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19550,WWL-08-0017,River/Stream,38.818193,-87.242339,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19551,WWL-08-0018,River/Stream,38.787494,-87.272396,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19552,WWL-08-0019,River/Stream,38.86717,-87.252224,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19553,WWL-08-0020,River/Stream,38.901684,-87.262589,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19554,WWL-08-0021,River/Stream,38.697058,-87.283033,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19555,WTI-02-0074,River/Stream,41.29966,-85.82402,5120106,18.0,Ohio River Basin,05
INSTOR_WQX-19556,WWL-03-0057,River/Stream,38.994097,-86.890212,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19558,OBS-07-0024,River/Stream,38.595695,-86.105801,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19559,OBS-08-0002,River/Stream,38.352045,-86.283705,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19560,OBS-08-0003,River/Stream,38.352626,-86.278962,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19561,OBS-09-0005,River/Stream,38.335024,-86.27445,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19562,OBS-09-0006,River/Stream,38.304773,-86.258851,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19563,OBS-09-0007,River/Stream,38.257002,-86.238256,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19564,OBS-03-0003,River/Stream,38.308963,-85.997696,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19565,OBS-04-0005,River/Stream,38.309585,-86.094997,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19566,OBS-04-0006,River/Stream,38.219377,-86.124386,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19567,OBS-04-0007,River/Stream,38.208696,-86.126757,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19568,OBS-05-0004,River/Stream,38.207705,-86.151807,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19569,OBS-05-0005,River/Stream,38.171898,-86.222368,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19626,WWL-08-0022,River/Stream,38.666701,-87.279271,5120202,18.0,Ohio River Basin,05
INSTOR_WQX-19636,WLV-16-0049,River/Stream,39.7939,-87.4099,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19637,WLV-16-0050,River/Stream,39.7772,-87.3867,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19638,WLV-16-0051,River/Stream,39.7191,-87.4302,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19641,WLV-16-0054,River/Stream,39.6775,-87.4311,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-19648,WTI-06-0020,River/Stream,41.079409,-86.583152,5120106,18.0,Ohio River Basin,05
INSTOR_WQX-19650,WUW-11-0013,River/Stream,40.882157,-85.313427,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19651,WSA-03-0009,River/Stream,40.634343,-85.368928,5120102,18.0,Ohio River Basin,05
INSTOR_WQX-19656,WTI-02-0075,River/Stream,41.273535,-85.864119,5120106,18.0,Ohio River Basin,05
INSTOR_WQX-19662,WTI-08-0007,River/Stream,40.879942,-86.561887,5120106,18.0,Ohio River Basin,05
INSTOR_WQX-19663,WUW-14-0029,River/Stream,40.88475,-85.693646,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19664,WMI-05-0026,River/Stream,40.556514,-85.646854,5120103,18.0,Ohio River Basin,05
INSTOR_WQX-19665,WAE-06-0005,River/Stream,40.915589,-86.127042,5120104,18.0,Ohio River Basin,05
INSTOR_WQX-19669,WUW-10-0012,River/Stream,41.044639,-85.321592,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19676,WAW-04-0006,River/Stream,40.454345,-86.770674,5120107,18.0,Ohio River Basin,05
INSTOR_WQX-19677,WDE-04-0007,River/Stream,40.598439,-86.220479,5120105,18.0,Ohio River Basin,05
INSTOR_WQX-19678,WUW-08-0007,River/Stream,40.762368,-85.189194,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19679,WMI-02-0026,River/Stream,40.337774,-85.149673,5120103,18.0,Ohio River Basin,05
INSTOR_WQX-19681,WUW-12-0003,River/Stream,40.961459,-85.519864,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19682,WAW-01-0004,River/Stream,40.447776,-86.045123,5120107,18.0,Ohio River Basin,05
INSTOR_WQX-19684,WAE-06-0006,River/Stream,40.856105,-86.003642,5120104,18.0,Ohio River Basin,05
INSTOR_WQX-19685,WAW-04-0007,River/Stream,40.486352,-86.401175,5120107,18.0,Ohio River Basin,05
INSTOR_WQX-19691,WDE-01-0009,River/Stream,40.720351,-86.39827,5120105,18.0,Ohio River Basin,05
INSTOR_WQX-19692,WUW-04-0006,River/Stream,40.513365,-84.972149,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19694,WSA-04-0019,River/Stream,40.768249,-85.539407,5120102,18.0,Ohio River Basin,05
INSTOR_WQX-19701,WUW-14-0032,River/Stream,40.740808,-85.875502,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19702,WAW-02-0003,River/Stream,40.377496,-86.683677,5120107,18.0,Ohio River Basin,05
INSTOR_WQX-19707,WAW-03-0040,River/Stream,40.295922,-86.398548,5120107,18.0,Ohio River Basin,05
INSTOR_WQX-19713,WAE-05-0041,River/Stream,40.956687,-86.011176,5120104,18.0,Ohio River Basin,05
INSTOR_WQX-19714,WUW-13-0015,River/Stream,40.849872,-85.581109,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19721,WMI-04-0021,River/Stream,40.340042,-85.33944,5120103,18.0,Ohio River Basin,05
INSTOR_WQX-19722,WUW-15-0013,River/Stream,40.712838,-86.205334,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19726,WSA-04-0020,River/Stream,40.743791,-85.52716,5120102,18.0,Ohio River Basin,05
INSTOR_WQX-19728,WAE-04-0012,River/Stream,41.043866,-85.716885,5120104,18.0,Ohio River Basin,05
INSTOR_WQX-19730,WDE-05-0013,River/Stream,40.555133,-86.523942,5120105,18.0,Ohio River Basin,05
INSTOR_WQX-19732,WTI-06-0021,River/Stream,41.132126,-86.393733,5120106,18.0,Ohio River Basin,05
INSTOR_WQX-19733,WAW-03-0043,River/Stream,40.288861,-86.757376,5120107,18.0,Ohio River Basin,05
INSTOR_WQX-19736,WMI-06-0011,River/Stream,40.67241,-85.722293,5120103,18.0,Ohio River Basin,05
INSTOR_WQX-19741,WAE-07-0006,River/Stream,40.849239,-86.184101,5120104,18.0,Ohio River Basin,05
INSTOR_WQX-19769,OBS-04-0008,River/Stream,38.275515,-86.106778,5140104,18.0,Ohio River Basin,05
INSTOR_WQX-19982,WTI-05-0027,River/Stream,41.073287,-86.227421,5120106,18.0,Ohio River Basin,05
INSTOR_WQX-19983,WAW-02-0005,River/Stream,40.443006,-86.503231,5120107,18.0,Ohio River Basin,05
INSTOR_WQX-19986,WAW-04-0010,River/Stream,40.430659,-86.81478,5120107,18.0,Ohio River Basin,05
INSTOR_WQX-19988,WUW-09-0008,River/Stream,40.918085,-85.288134,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19989,WMI-02-0029,River/Stream,40.288846,-85.223547,5120103,18.0,Ohio River Basin,05
INSTOR_WQX-19992,WUW-01-0001,River/Stream,40.398932,-84.810634,5120101,18.0,Ohio River Basin,05
INSTOR_WQX-19993,WTI-10-0014,River/Stream,40.86797,-86.779104,5120106,18.0,Ohio River Basin,05
INSTOR_WQX-20062,WSA-04-0024,River/Stream,40.703794,-85.568797,5120102,18.0,Ohio River Basin,05
INSTOR_WQX-20082,WLV-03-0008,River/Stream,40.4146,-87.3445,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20083,WLV-03-0009,River/Stream,40.512,-87.3758,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20084,WLV-03-0010,River/Stream,40.5232,-87.342,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20085,WLV-03-0011,River/Stream,40.5545,-87.3225,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20086,WLV-04-0028,River/Stream,40.4297,-87.2826,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20087,WLV-04-0029,River/Stream,40.4757,-87.2241,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20088,WLV-04-0030,River/Stream,40.479,-87.2069,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20089,WLV-04-0031,River/Stream,40.5626,-87.1557,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20090,WLV-04-0032,River/Stream,40.606,-87.1767,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20091,WLV-04-0033,River/Stream,40.6505,-87.1728,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20092,WLV-04-0034,River/Stream,40.3421,-87.2966,5120108,18.0,Ohio River Basin,05
INSTOR_WQX-20093,OML-09-0005,River/Stream,38.786413,-85.078935,5090203,18.0,Ohio River Basin,05
INSTOR_WQX-20096,WPA-05-0010,River/Stream,38.393226,-87.073138,5120209,18.0,Ohio River Basin,05
INSTOR_WQX-20104,WWU-12-0060,River/Stream,39.752604,-86.117627,5120201,18.0,Ohio River Basin,05
INSTOR_WQX-2012,WLV040-0003,River/Stream,40.4523876945,-87.2545169919,5120108,18.0,Ohio River Basin,05
